Pfr_ID,HOF,Age,All_Pro,Pro_Bowl,First_Team,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_TDs,Tackles,Def_Int,Sacks
BarnKh20,No,23,0,0,8,151,,,,,,,,,3,9,1,7,,
LongKh20,No,23,0,0,0,1,,,,,,,,,,,,,,
MorrKi20,No,23,0,0,6,112,,,,,,,,,,,,568,7,6
,No,,0,0,0,,,,,,,,,,,,,,,
OrtoKy00,No,22,0,0,5,87,1613,2712,18037,101,69,126,296,4,,,,7,,
MitcLa20,No,23,0,0,0,12,,,,,,,,,,,,7,,
,No,,0,0,0,,,,,,,,,,,,,,,
McCoLe00,No,23,0,0,0,10,,,,,,,,,18,191,1,1,,
HillLe20,No,23,0,0,7,97,,,,,,,,,,,,378,,20
GateLi00,No,23,0,0,0,1,,,,,,,,,,,,,,
TatuLo99,No,22,1,3,5,84,,,,,,,,,,,,407,10,8.5
MankLo20,No,23,1,7,11,161,,,,,,,,,1,-9,0,5,,
CastLu20,No,22,0,0,6,82,,,,,,,,,,,,151,2,19
HedgMa00,No,24,0,0,4,84,,,,,,3,2,0,37,233,2,20,,
,No,,0,0,0,,,,,,,,,,,,,,,
JohnMa20,No,23,0,0,1,53,,,,,,,,,,,,,,
MaxwMa00,No,22,0,0,0,9,,,,,,,,,1,5,0,3,,
SpeaMa21,No,22,0,0,5,124,,,,,,,,,,,,143,,10
BarbMa01,No,22,0,1,3,99,0,1,0,0,0,1156,4780,53,179,1330,6,15,,
BradMa00,No,23,0,0,1,57,2,2,63,1,0,2,20,0,92,1283,9,4,,
ClayMa01,No,23,0,0,3,83,2,5,32,1,0,26,118,2,260,3448,14,19,,
JackMa22,No,22,0,0,1,56,,,,,,,,,,,,221,4,0.5
UndeMa20,No,23,0,0,0,16,,,,,,,,,,,,27,,
CassMa00,No,23,0,1,5,102,1517,2574,17013,101,77,264,1010,5,1,-4,0,8,,
GiorMa20,No,22,0,0,1,116,,,,,,1,-5,0,,,,176,11,1
JoneMa00,No,22,0,0,1,54,2,3,12,0,0,14,36,0,166,2153,15,4,,
McCoMa20,No,22,0,0,1,65,,,,,,,,,,,,107,,2
RothMa20,No,22,0,0,4,96,,,,,,,,,,,,216,,23.5
,No,,0,0,0,,,,,,,,,,,,,,,
BoleMi20,No,23,0,0,8,131,,,,,,,,,,,,540,8,9.5
HawkMi21,No,22,0,0,0,18,,,,,,,,,,,,12,,
RoosMi20,No,22,1,1,9,148,,,,,,,,,1,-7,0,8,,
MontMi20,No,22,0,0,1,58,,,,,,,,,,,,85,,5
nugenmik01,No,23,0,0,0,150,,,,,,,,,0,0,0,14,,
PattMi20,No,22,0,0,7,147,,,,,,,,,,,,288,1,16.5
SmitMi22,No,24,0,0,0,14,,,,,,,,,0,0,0,5,,
WillMi03,No,21,0,0,2,56,,,,,,1,0,0,127,1526,5,8,,
BrouNe00,No,22,0,0,0,6,,,,,,1,3,0,,,,2,,
CollNi20,No,22,0,3,6,95,,,,,,,,,,,,340,21,1
KaczNi20,No,26,0,0,5,68,,,,,,,,,,,,,,
SpeeNi20,No,23,0,0,0,16,,,,,,,,,,,,9,,
HerrNo00,No,23,0,0,0,23,,,,,,85,273,3,29,211,2,11,,
AtogO.20,No,24,0,0,6,101,,,,,,,,,,,,374,25,5.5
ThurOd20,No,22,0,0,1,16,,,,,,,,,,,,64,5,1.5
WarrPa00,No,23,0,0,0,8,,,,,,,,,5,63,0,,,
ThomPa20,No,22,0,0,1,31,,,,,,,,,,,,52,,0.5
EstePa00,No,22,0,0,0,8,,,,,,,,,,,,,,
ErnsPa20,No,23,0,0,0,22,,,,,,,,,,,,3,,
,No,,0,0,0,,,,,,,,,,,,,,,
MarsRa00,No,24,0,0,0,12,,,,,,1,-7,0,1,-1,0,,,
WillRa22,No,23,0,0,1,44,,,,,,,,,,,,1,,
BrowRe01,No,24,0,0,3,72,,,,,,11,68,1,177,2574,17,8,,
HodgRe20,No,23,0,0,0,64,,,,,,2,68,0,,,,1,,
HillRe21,No,23,0,0,2,48,,,,,,,,,,,,93,6,
WallRi20,No,23,0,0,0,16,,,,,,,,,,,,6,1,
IncoRi20,No,22,0,2,9,128,,,,,,,,,,,,6,,
,No,,0,0,0,,,,,,,,,,,,,,,
PetiRo20,No,23,0,0,1,27,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
McCuRo20,No,26,0,0,0,8,,,,,,,,,,,,8,,
WilsRo20,No,23,0,0,0,51,,,,,,,,,,,,39,,
WhitRo00,No,23,1,4,10,171,,,,,,9,19,0,808,10863,63,25,,
BartRo20,No,23,0,0,3,96,,,,,,,,,,,,310,8,2
FielRo20,No,24,0,0,1,87,,,,,,,,,,,,90,,1
BrowRo05,No,23,0,1,5,132,4,12,63,2,0,1281,5391,38,246,1966,2,13,,
ParrRo00,No,23,0,0,0,90,1,1,3,0,0,14,71,1,134,1502,7,7,,
WillRo05,No,24,0,0,1,56,,,,,,2,-17,0,92,1248,6,8,,
,No,,0,0,0,,,,,,,,,,,,,,,
FitzRy00,No,22,0,0,8,122,2255,3771,25161,162,129,429,1981,13,2,-3,0,6,,
MoatRy00,No,22,0,0,0,38,,,,,,204,831,8,20,127,1,13,,
RiddRy20,No,24,0,0,0,17,,,,,,,,,,,,7,,
MrucSc20,No,23,0,0,1,83,,,,,,,,,,,,2,,
StarSc20,No,22,0,0,0,54,,,,,,,,,,,,55,2,
YounSc20,No,24,0,0,0,14,,,,,,,,,,,,,,
ConsSe20,No,23,0,0,2,99,,,,,,1,3,0,,,,194,4,2.5
CodySh20,No,22,0,0,4,112,,,,,,,,,,,,120,1,3
,No,,0,0,0,,,,,,,,,,,,,,,
MerrSh99,No,21,1,3,3,75,,,,,,,,,,,,196,1,45.5
PouhSi20,No,26,0,0,4,106,,,,,,,,,,,,192,,4.5
RoutSt20,No,22,0,0,3,119,,,,,,,,,,,,225,12,2
WilsSt20,No,22,0,0,0,32,,,,,,,,,,,,63,,
,No,,0,0,0,,,,,,,,,,,,,,,
PerrTa00,No,23,0,0,0,20,,,,,,6,22,1,10,109,1,11,,
MurpTe00,No,22,0,0,0,3,,,,,,,,,5,36,0,,,
DaviTh20,No,22,1,1,8,143,,,,,,,,,,,,669,12,25
HerrTo20,No,22,0,0,8,135,,,,,,,,,2,3,2,5,,
,No,,0,0,0,,,,,,,,,,,,,,,
EsseTr20,No,22,0,0,1,76,,,,,,,,,,,,,,
DaniTr20,No,23,0,0,1,107,,,,,,,,,,,,145,6,
JohnTr20,No,23,0,0,2,76,,,,,,,,,,,,103,1,3
ColeTr20,No,22,0,2,9,171,,,,,,,,,,,,457,1,88.5
WillTr01,No,22,0,0,2,49,,,,,,6,58,0,87,1131,4,9,,
HaglTy20,No,23,0,0,0,50,,,,,,,,,,,,125,1,2
MoreVe00,No,25,0,0,0,39,,,,,,171,726,4,57,404,0,8,,
,No,,0,0,0,,,,,,,,,,,,,,,
FullVi20,No,23,0,0,0,76,,,,,,,,,,,,134,6,2
JackVi00,No,22,0,3,8,155,,,,,,15,161,0,540,9080,57,21,,
SimsWe20,No,24,0,0,0,1,,,,,,,,,,,,,,
BritWe20,No,23,0,0,0,16,,,,,,,,,,,,,,
SvitWi20,No,23,0,0,1,79,,,,,,,,,0,0,0,1,,
WhitWi25,No,23,0,0,1,15,,,,,,,,,,,,,,
EcheAd00,No,23,0,0,0,19,0,1,0,0,0,28,110,0,5,36,0,3,,
JoneAd20,No,23,0,0,2,55,,,,,,,,,,,,1,,
ClarAd20,No,23,0,0,1,28,,,,,,,,,,,,,,
CarrAh20,No,21,0,0,2,57,,,,,,,,,0,11,0,117,3,3
LewiAl20,No,23,0,0,0,52,,,,,,,,,,,,136,1,2
StepAl20,No,23,0,0,1,46,,,,,,,,,,,,,,
MarsAl20,No,23,0,0,0,7,,,,,,,,,,,,4,,
GordAm20,No,22,0,0,0,33,,,,,,,,,,,,40,,2
,No,,0,0,0,,,,,,,,,,,,,,,
HallAn00,No,23,0,0,0,1,,,,,,,,,,,,,,
LeexAn20,No,22,3,3,0,201,0,1,0,0,0,1,-18,0,,,,6,,
HargAn20,No,21,0,0,1,102,,,,,,,,,,,,168,,19.5
MaddAn20,No,25,0,0,1,35,,,,,,,,,,,,42,,5
SmitAn22,No,22,0,1,9,180,,,,,,,,,,,,235,,47.5
OdomAn20,No,23,0,0,4,74,,,,,,,,,,,,96,,23.5
SandB.20,No,24,0,0,0,14,1,1,4,0,0,1,-11,0,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
HartBe00,No,24,0,0,2,131,,,,,,,,,31,312,1,6,,
RoetBe00,No,22,0,4,13,181,3718,5796,45740,295,154,401,1213,16,1,-11,0,8,,
TrouBe00,No,22,0,0,2,57,,,,,,1,-1,0,106,1056,7,6,,
WatsBe00,No,23,0,0,9,163,,,,,,2,10,0,434,4963,38,9,,
BerrBe00,No,23,0,0,5,109,,,,,,17,82,0,288,4122,24,12,,
,No,,0,0,0,,,,,,,,,,,,,,,
SchoBo20,No,23,0,0,0,29,,,,,,,,,,,,36,,1.5
SandBo99,No,23,2,2,2,50,,,,,,,,,,,,224,6,3.5
McCrBo20,No,23,0,0,3,94,,,,,,,,,,,,104,,29.5
VanPBr00,No,24,0,0,0,3,2,8,7,0,0,11,48,1,,,,,,
ChilBr20,No,21,0,0,2,97,,,,,,,,,,,,275,1,8.5
MireBr00,No,23,0,0,0,10,,,,,,,,,9,57,0,,,
RimpBr20,No,23,0,0,0,16,,,,,,,,,,,,,,
PerrBr01,No,23,0,0,0,5,,,,,,16,74,0,0,0,0,2,,
ThorBr21,No,24,0,0,1,13,,,,,,,,,,,,36,2,
MillCa20,No,24,0,0,0,39,,,,,,,,,,,,111,,1
FranCa20,No,23,0,0,0,5,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
CramCa00,No,22,0,0,0,36,,,,,,,,,4,11,1,17,,
CobbCe00,No,23,0,0,0,5,,,,,,25,59,0,,,,1,,
LavaCh20,No,25,0,0,1,30,,,,,,,,,,,,41,,2.5
AndeCh21,No,22,0,0,0,94,,,,,,,,,,,,90,,7.5
CoolCh00,No,22,0,2,6,117,,,,,,2,3,0,429,4711,33,9,,
GambCh20,No,21,0,0,8,123,,,,,,,,,,,,438,27,1
PerrCh00,No,22,0,0,0,35,,,,,,177,606,2,83,474,2,2,,
SneeCh20,No,22,1,4,9,141,,,,,,,,,,,,10,,
ThomCh24,No,22,0,0,0,12,,,,,,,,,,,,7,,
,No,,0,0,0,,,,,,,,,,,,,,,
MortCh20,No,23,0,0,0,14,,,,,,,,,,,,18,1,
MoorCl00,No,22,0,0,0,29,,,,,,,,,29,353,5,4,,
,No,,0,0,0,,,,,,,,,,,,,,,
PickCo00,No,24,0,0,0,6,18,45,195,0,4,14,47,0,,,,2,,
SpenCo20,No,23,0,0,0,50,,,,,,,,,,,,53,,
BockCo20,No,23,0,0,1,49,,,,,,,,,,,,116,,2
WillCo21,No,24,0,0,5,126,,,,,,,,,,,,199,2,27.5
AndeCo00,No,23,0,0,2,43,,,,,,,,,62,763,6,5,,
WatsCo20,No,24,0,0,1,21,,,,,,,,,,,,68,,3
KrenCr00,No,23,0,0,0,6,59,127,718,3,6,18,41,0,,,,1,,
TerrCr20,No,24,0,0,0,88,,,,,,,,,,,,72,,8
HackD.00,No,23,0,0,0,42,,,,,,,,,118,1575,9,,,
WillD.20,No,22,0,0,9,145,,,,,,,,,,,,676,2,22.5
WattDa00,No,22,0,0,0,22,,,,,,5,33,0,33,407,1,1,,
DockDa20,No,23,0,3,10,158,,,,,,,,,,,,349,4,40.5
McClDa21,No,23,0,0,0,51,,,,,,,,,,,,35,,
ScotDa20,No,22,0,0,2,57,,,,,,,,,,,,80,,9.5
SmitDa24,No,22,0,0,11,184,,,,,,,,,,,,765,12,30.5
BallDa20,No,23,0,0,2,72,,,,,,,,,,,,80,1,15.5
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
HallDe99,No,20,0,3,10,166,,,,,,,,,1,0,0,625,43,2
WillDe22,No,24,0,0,5,138,,,,,,,,,,,,478,7,7.5
,No,,0,0,0,,,,,,,,,,,,,,,
HamiDe20,No,22,0,0,0,2,,,,,,,,,0,0,0,,,
PopeDe20,No,22,0,0,1,55,,,,,,,,,,,,102,2,2
StraDe20,No,24,0,0,0,29,,,,,,,,,,,,54,,
WardDe01,No,24,0,0,0,93,,,,,,551,2628,12,96,787,3,20,,
DarlDe00,No,22,0,0,1,46,,,,,,,,,37,578,4,13,,
HendDe00,No,22,0,0,6,124,,,,,,18,119,1,245,4377,20,12,,
ReidDe20,No,23,0,0,0,39,,,,,,,,,,,,34,,
WynnDe20,No,23,0,0,0,47,,,,,,,,,,,,41,,1
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
JoneDo21,No,24,0,0,0,192,0,1,0,0,0,3,9,0,,,,13,,
ThomDo21,No,24,0,0,0,63,,,,,,,,,,,,102,,1.5
CartDr00,No,23,0,0,0,33,,,,,,2,18,0,71,977,8,3,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
RobiDu20,No,22,0,0,8,139,,,,,,,,,,,,500,17,5.5
EdwaDw20,No,23,0,0,5,136,,,,,,,,,,,,222,3,19.5
McFaDy20,No,24,0,0,0,3,,,,,,,,,,,,,,
MannEl00,No,23,0,4,12,195,3941,6613,46895,311,209,279,519,5,,,,2,,
TaylEr20,No,22,0,0,0,1,,,,,,,,,,,,,,
ColeEr21,No,22,0,0,5,123,,,,,,,,,,,,467,11,2
,No,,0,0,0,,,,,,,,,,,,,,,
WilfEr00,No,25,0,0,3,87,,,,,,,,,156,2145,15,5,,
PruiEt20,No,23,0,0,0,9,,,,,,,,,,,,8,,
AmanEu20,No,22,0,0,4,124,,,,,,,,,1,7,0,1,,
WilsGi20,No,22,0,0,5,100,,,,,,,,,,,,481,13,8.5
GardGi20,No,22,0,0,1,53,,,,,,,,,,,,73,1,1
EarlGl20,No,23,0,0,2,37,,,,,,,,,,,,118,3,2
BrooGr20,No,23,0,0,0,16,,,,,,,,,,,,7,,
JoneGr01,No,23,0,0,4,131,,,,,,272,913,10,73,471,3,24,,
ScotGu20,No,22,0,0,0,11,,,,,,,,,,,,29,,
OlshIg20,No,22,0,0,7,115,,,,,,,,,,,,166,1,12.5
,No,,0,0,0,,,,,,,,,,,,,,,
SopoIs20,No,23,0,0,5,139,,,,,,,,,1,18,0,157,,8.5
LosmJ.00,No,23,0,0,2,45,564,952,6271,33,34,105,490,3,,,,2,,
ReedJ.20,No,22,0,0,0,43,,,,,,,,,,,,56,,
BellJa20,No,23,0,0,7,109,,,,,,1,-15,0,,,,1,,
RogeJa20,No,23,0,0,0,2,,,,,,,,,,,,,,
ReevJa20,No,21,0,0,2,90,,,,,,,,,,,,167,6,
GrovJa20,No,24,0,0,4,66,,,,,,,,,,,,,,
ScotJa21,No,23,0,0,8,131,,,,,,,,,,,,6,,
TaylJa00,No,23,0,0,0,13,,,,,,1,-8,0,6,146,0,2,,
LordJa21,No,23,0,0,0,1,,,,,,,,,,,,,,
AlleJa22,No,22,4,5,12,187,,,,,,,,,2,3,2,498,6,136
ClauJa20,No,23,0,0,0,29,,,,,,,,,,,,17,,0.5
BabiJa20,No,24,0,2,5,148,,,,,,,,,,,,284,,64.5
DaviJa20,No,22,0,0,4,75,,,,,,,,,,,,193,16,
ShivJa20,No,21,0,0,0,1,,,,,,,,,,,,1,,
TerrJe20,No,23,0,0,0,30,,,,,,,,,,,,,,
DugaJe00,No,23,0,0,0,79,,,,,,11,23,0,27,191,3,10,,
ShoaJe20,No,23,0,0,0,14,,,,,,,,,,,,8,,
,No,,0,0,0,,,,,,,,,,,,,,,
LeSuJe20,No,23,0,0,0,2,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
CotcJe00,No,22,0,0,5,175,,,,,,22,93,1,524,6623,34,34,,
MoliJi20,No,23,0,0,0,15,,,,,,,,,,,,,,
SorgJi00,No,23,0,0,0,16,99,156,929,6,1,31,0,0,,,,,,
ThomJo21,No,24,0,0,0,31,,,,,,,,,,,,33,,
NavaJo00,No,24,0,0,0,2,32,64,342,2,5,,,,,,,,,
MoraJo00,No,22,0,0,0,15,,,,,,,,,8,90,0,1,,
SmitJo00,No,22,0,0,0,18,,,,,,3,12,0,8,77,1,2,,
VilmJo99,No,22,0,3,8,125,,,,,,,,,,,,612,12,10.5
CordJo20,No,23,0,0,0,17,,,,,,,,,,,,7,,
,No,,0,0,0,,,,,,,,,,,,,,,
scobejos01,No,22,0,0,0,172,,,,,,,,,,,,16,,
,No,,0,0,0,,,,,,,,,,,,,,,
JoneJu01,No,23,0,0,5,94,,,,,,1280,5068,22,150,1029,2,6,,
SiavJu20,No,25,0,0,0,56,,,,,,,,,,,,46,,1
SmilJu20,No,22,0,0,5,88,,,,,,,,,0,0,0,,,
DansKa20,No,22,0,0,12,190,,,,,,,,,,,,970,19,41
ColbKe00,No,22,0,0,3,75,,,,,,1,6,0,130,1629,8,8,,
LewiKe20,No,22,0,0,1,76,,,,,,,,,,,,114,3,1
SmitKe20,No,24,0,0,0,74,,,,,,,,,,,,120,4,1
RatlKe20,No,23,0,0,0,76,,,,,,,,,,,,127,5,
WinsKe01,No,21,0,1,6,105,0,0,0,0,0,1,7,0,469,5236,25,11,,
ButlKe21,No,22,0,0,1,22,,,,,,,,,,,,,,
PopeKe20,No,23,0,0,0,2,,,,,,,,,,,,1,,
UdezKe20,No,21,0,0,3,51,,,,,,,,,,,,86,,11
JoneKe02,No,22,0,0,4,64,,,,,,795,3176,24,143,1011,3,9,,
SampKe20,No,23,0,0,0,16,,,,,,,,,,,,,,
FoxxKe20,No,22,0,0,0,98,,,,,,,,,,,,141,1,1
ChamKi20,No,25,0,0,1,70,,,,,,,,,,,,2,,
WilsKr00,No,23,0,0,2,97,,,,,,4,13,0,52,446,5,21,,
JohnLa20,No,23,0,0,4,101,,,,,,,,,,,,339,1,3.5
FitzLa00,No,21,1,9,13,196,0,1,0,0,0,20,68,0,1092,14115,103,32,,
TurnLa20,No,22,0,0,0,21,,,,,,,,,,,,,,
EvanLe00,No,23,0,0,7,118,0,1,0,0,0,10,145,0,381,6008,43,27,,
,No,,0,0,0,,,,,,,,,,,,,,,
JoexLe20,No,22,0,0,0,36,,,,,,,,,,,,35,,
McCoLu00,No,23,0,0,0,62,216,356,2370,9,15,34,177,0,,,,1,,
WillMa20,No,22,0,0,7,119,,,,,,,,,,,,448,13,5.5
TubbMa20,No,23,0,0,1,29,,,,,,,,,,,,37,,7
JoneMa01,No,23,0,0,0,62,,,,,,,,,3,41,0,2,,
WilsMa21,No,23,0,0,0,2,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
CoopMa21,No,22,0,0,0,42,,,,,,,,,,,,34,,
HillMa21,No,22,0,0,0,13,,,,,,,,,,,,2,,
KranMa00,No,24,0,0,0,8,,,,,,,,,1,6,0,3,,
MaucMa00,No,25,0,0,0,2,15,27,136,0,1,7,39,0,,,,,,
SchaMa00,No,23,0,2,7,143,2092,3271,24851,133,90,189,360,4,1,-6,0,3,,
WareMa20,No,21,0,0,0,95,,,,,,,,,,,,93,1,
AskeMa20,No,22,0,0,0,6,,,,,,,,,,,,1,,
MannMa00,No,22,0,0,0,1,,,,,,,,,,,,,,
StarMa21,No,22,0,0,6,125,,,,,,,,,0,0,0,4,,
MoorMe00,No,22,0,0,1,122,2,4,21,2,0,507,2267,6,220,1952,8,12,,
BoulMi20,No,23,0,0,2,64,,,,,,,,,,,,143,11,3
ClayMi00,No,21,0,0,5,95,0,1,0,0,0,18,100,0,223,2955,10,12,,
GainMi00,No,24,0,0,2,83,,,,,,,,,84,869,6,4,,
JenkMi00,No,22,0,0,6,130,,,,,,2,4,0,354,4427,25,17,,
TurnMi00,No,22,1,2,5,134,,,,,,1639,7338,66,70,528,1,12,,
WaddMi20,No,23,0,0,0,33,,,,,,,,,,,,57,1,0.5
KarnMi00,No,23,0,0,4,101,,,,,,47,99,5,64,325,2,3,,
DorsNa20,No,21,0,0,0,40,,,,,,,,,,,,,,
JoneNa20,No,22,0,0,0,106,,,,,,,,,,,,188,3,6
kaedinat01,No,22,1,2,0,115,,,,,,,,,0,0,0,15,,
LawrNa00,No,22,0,0,0,26,,,,,,,,,4,43,0,,,
VashNa99,No,22,0,1,2,87,,,,,,,,,,,,152,20,1
,No,,0,0,0,,,,,,,,,,,,,,,
HardNi55,No,23,0,1,9,136,,,,,,,,,,,,7,,
LeckNi20,No,22,0,0,3,65,,,,,,,,,,,,,,
KoutNi20,No,23,0,0,0,125,,,,,,,,,,,,132,,1
SamxP.20,No,20,0,0,0,2,,,,,,,,,,,,,,
CrayPa00,No,25,0,0,1,105,0,3,0,0,1,6,39,0,247,3650,25,8,,
RivePh00,No,22,0,5,11,174,3691,5708,44333,301,146,312,556,3,0,-9,0,10,,
WilsQu00,No,23,0,0,0,4,,,,,,2,2,0,,,,,,
OrrxRa20,No,23,0,0,0,2,,,,,,,,,,,,,,
StarRa20,No,20,0,2,8,186,,,,,,,,,,,,292,4,42
WashRa20,No,24,0,0,0,47,,,,,,,,,,,,52,,1.5
WoodRa00,No,23,0,0,0,14,,,,,,,,,7,160,1,,,
TorbRe20,No,23,0,0,1,104,,,,,,,,,,,,168,2,6.5
WillRe00,No,21,0,0,3,79,,,,,,11,44,0,189,2322,18,4,,
HadnRe20,No,22,0,0,5,129,,,,,,,,,0,-2,0,,,
ColcRi20,No,22,0,0,0,43,,,,,,,,,,,,55,1,2.5
GardRi20,No,23,0,0,0,29,,,,,,,,,,,,18,1,
SeigRi20,No,23,0,0,0,9,,,,,,,,,,,,4,,
GallRo20,No,24,0,0,7,104,,,,,,,,,,,,4,,
GeatRo21,No,21,0,0,7,152,,,,,,,,,,,,183,3,34
ReynRo20,No,23,0,0,0,33,,,,,,,,,,,,25,,
DaviRo21,No,23,0,0,0,40,,,,,,,,,,,,31,,
GreeRo20,No,22,0,0,0,54,,,,,,,,,,,,32,,12
LeisRo20,No,23,0,0,0,18,,,,,,,,,,,,10,,
WillRo04,No,22,0,1,7,115,0,1,0,0,0,6,17,0,393,5715,44,10,,
KrauRy00,No,23,0,0,0,14,,,,,,,,,7,92,1,3,,
BingRy20,No,23,0,0,0,49,,,,,,,,,,,,46,,4.5
ParkSa00,No,23,0,0,2,47,,,,,,4,9,0,110,1529,7,5,,
WellSc20,No,23,0,1,9,146,,,,,,,,,,,,7,,
,No,,0,0,0,,,,,,,,,,,,,,,
JoneSe20,No,22,0,0,6,107,,,,,,,,,,,,377,17,4
LockSe20,No,23,0,0,6,117,,,,,,,,,,,,,,
McHuSe00,No,22,0,0,1,40,,,,,,,,,23,301,0,4,,
RyanSe00,No,24,0,0,1,53,,,,,,,,,26,240,2,3,,
TaylSe20,No,21,0,2,4,55,,,,,,,,,,,,238,12,2
TuftSe20,No,22,0,0,0,15,,,,,,,,,,,,9,,
OlivSh20,No,22,0,0,4,60,,,,,,,,,,,,,,
PhilSh20,No,23,0,1,8,168,,,,,,,,,,,,399,7,81.5
AndrSh55,No,21,1,2,3,63,,,,,,,,,,,,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
SpenSh20,No,22,0,0,4,100,,,,,,,,,,,,311,11,2.5
ThomSl00,No,22,0,0,0,1,,,,,,,,,,,,2,,
AndrSt21,No,23,0,0,3,94,,,,,,,,,,,,1,,
PeteSt20,No,22,0,0,6,90,,,,,,,,,,,,5,,
JackSt00,No,21,0,3,10,160,1,1,2,1,0,2764,11438,69,461,3683,9,10,,
SchwSt20,No,23,0,0,3,69,,,,,,,,,,,,264,4,
JohnTa20,No,22,0,0,2,91,,,,,,,,,,,,93,,14
BellTa00,No,23,0,0,1,54,,,,,,569,2773,16,71,419,0,8,,
LehmTe20,No,22,0,0,1,45,,,,,,,,,,,,105,2,1
TapeTh00,No,24,0,0,2,41,,,,,,22,69,0,27,157,1,7,,
AndeTi20,No,23,0,0,1,43,,,,,,,,,,,,52,,1
EuhuTi00,No,23,0,0,0,34,,,,,,,,,14,115,2,3,,
HarrTo99,No,21,0,3,6,117,,,,,,,,,,,,182,1,31.5
BuaxTo20,No,24,0,0,0,7,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
WharTr20,No,23,0,0,8,115,,,,,,,,,,,,5,,
LaBoTr20,No,23,0,0,3,95,,,,,,,,,,,,147,1,29.5
JohnTr21,No,23,0,0,0,35,,,,,,,,,,,,33,,
DariTr20,No,23,0,0,0,18,,,,,,,,,,,,,,
LukeTr00,No,22,0,0,0,10,,,,,,,,,6,52,0,,,
FlemTr00,No,23,0,0,0,29,,,,,,7,40,0,29,233,3,15,,
CareVe20,No,23,0,0,7,121,,,,,,,,,,,,1,,
WilfVi20,No,22,1,5,9,183,,,,,,,,,,,,367,3,16
HutcVo20,No,23,0,0,1,38,,,,,,,,,,,,116,2,0.5
,No,,0,0,0,,,,,,,,,,,,,,,
AlleWi21,No,22,0,0,2,176,,,,,,,,,0,0,0,297,7,4
PoolWi20,No,23,0,0,0,15,,,,,,,,,,,,26,,1
SmitWi99,No,23,0,1,8,139,,,,,,,,,,,,324,2,67.5
,No,,0,0,0,,,,,,,,,,,,,,,
WalkAa00,No,23,0,0,0,55,,,,,,,,,25,312,1,9,,
MadiAd00,No,23,0,0,0,11,,,,,,1,10,0,2,10,0,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
JohnAl22,No,24,0,0,3,66,,,,,,,,,,,,,,
JackAl23,No,23,0,0,0,18,,,,,,,,,,,,15,,
JohnAn02,No,22,2,7,12,193,,,,,,23,54,0,1062,14185,70,39,,
WoolAn20,No,23,0,0,0,39,,,,,,,,,,,,105,,
PinnAn00,No,23,0,0,0,42,,,,,,18,56,0,4,31,0,10,,
WillAn20,No,24,0,0,0,9,,,,,,,,,,,,10,,
CrowAn20,No,22,0,0,3,65,,,,,,,,,,,,232,,
BoldAn00,No,22,0,3,13,197,1,4,-6,0,1,42,229,1,1057,13587,80,30,,
AdamAn20,No,23,0,0,3,121,,,,,,,,,,,,214,,
GaraAn20,No,23,0,0,2,56,,,,,,,,,,,,94,,
PeekAn20,No,23,0,0,1,65,,,,,,,,,,,,85,,
,No,,0,0,0,,,,,,,,,,,,,,,
BattAr00,No,23,0,0,3,113,2,3,27,0,0,22,77,1,178,2150,11,40,,
PinnAr00,No,25,0,0,0,47,,,,,,250,858,8,39,308,0,11,,
SamuAs20,No,22,1,4,9,157,,,,,,,,,,,,393,,
FranAu20,No,23,0,0,7,142,,,,,,,,,,,,194,,
KingAu20,No,22,0,0,0,34,,,,,,,,,,,,,,
AskeB.00,No,23,0,0,1,83,,,,,,35,116,2,45,317,0,33,,
TuckB.20,No,22,0,0,0,10,,,,,,,,,,,,15,,
ClaxBe20,No,23,0,0,0,3,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
SobiBe20,No,24,0,0,0,1,,,,,,,,,,,,,,
JoppBe00,No,23,0,0,0,19,,,,,,,,,,,,4,,
JohnBe00,No,24,0,0,0,50,,,,,,7,4,0,39,606,4,9,,
McMuBi00,No,23,0,0,0,49,,,,,,,,,52,725,3,5,,
AdamBl20,No,23,0,0,0,50,,,,,,,,,,,,44,,
WadeBo00,No,22,0,0,3,102,,,,,,22,93,0,244,2858,9,8,,
BailBo20,No,23,0,0,4,64,,,,,,,,,,,,226,,
JameBr20,No,22,0,0,8,157,,,,,,,,,,,,561,,
